conversation_id,conversation_title,conversation_create_time,message_id,message_create_time,message_role,asset_id,export_path,original_name,reported_mime_type,reported_size_bytes,reference_source,source_chunk
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,bc505936-90bf-4eba-bc9b-cef1f2940d87,2026-02-16T18:14:44.464747+00:00,assistant,file_0000000057cc722fb119ecfa1851abeb,file_0000000057cc722fb119ecfa1851abeb.dat,6939d6a0-c024-8333-bd11-7146ed4dfdba/audio/e9f2604a-f184-4c1c-a67a-311046c08007.wav,,446478,content_asset_pointer,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,bc73259d-4de5-4898-9e00-10787ee3a5ed,2026-01-25T21:13:33.906626+00:00,user,file_00000000b11871f898aecb9ec48a13ed,file_00000000b11871f898aecb9ec48a13ed.dat,64AC5561-4DCA-4C95-A1A1-F2CEB5E98CCF.jpeg,image/jpeg,312771,message_attachment,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,c39173b3-6b3c-4dae-abf1-1def69bc55bc,2026-06-08T17:14:04.252666+00:00,user,file_000000002ea8722fbcfc264720d02d9c,file_000000002ea8722fbcfc264720d02d9c.dat,7349EE5E-4CA7-4E97-ABFC-9E6C27C865C9.png,image/png,234599,message_attachment,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,c6c82bb4-dc31-45ba-810d-78293a56b905,2026-04-04T03:58:22.260501+00:00,user,file_00000000c70471f883e0d9a4d6fed442,file_00000000c70471f883e0d9a4d6fed442.dat,647C05A6-EBFD-46A4-8AC1-EEF134555566.jpeg,image/jpeg,348229,message_attachment,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,cc7cbb13-d311-4ba9-8896-b2258ac5e113,2026-01-26T16:55:08.793727+00:00,user,file_00000000d80c722fbd35416505944cb6,file_00000000d80c722fbd35416505944cb6.dat,58BABE1C-410B-424B-865C-134E0683D673.jpeg,image/jpeg,340318,message_attachment,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,dc54a77e-aabd-4e7b-84ed-a573d8f08f79,2026-02-01T03:04:46.906368+00:00,user,file_00000000de6c722f95a1dc9404ac1076,file_00000000de6c722f95a1dc9404ac1076.dat,895BC7AD-5C20-49D1-AB8F-A55645FD22C8.jpeg,image/jpeg,105113,message_attachment,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,e0c6180b-ce64-45a2-92cd-6797a7381d05,2026-04-02T19:03:12.699000+00:00,user,file-BE5rhP73uoUcVRMkNncYa4,file-BE5rhP73uoUcVRMkNncYa4.dat,WET_Project_1.mp4,video/mp4,77295014,local,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,e3a06c43-3edb-4e04-b00f-e2cf340e26fb,2026-01-25T19:59:18.916913+00:00,user,file_00000000425c722fba20222c0f8a3140,file_00000000425c722fba20222c0f8a3140.dat,BD515075-FBCC-489E-9302-8936A4CABB43.jpeg,image/jpeg,560480,message_attachment,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,e7fb892e-456b-467d-9e95-21930ded2cb6,2026-01-26T23:28:31.448519+00:00,user,file_000000000b9c722fb8b03e5c35de5196,file_000000000b9c722fb8b03e5c35de5196.dat,48896F16-02E7-404B-B2F9-8C28E450DF68.jpeg,image/jpeg,347137,message_attachment,conversations-004(1).json
6a320862-bb90-83ea-b2dd-2af851c9a742,Branch · Branch · Branch · Branch · Creative writing options,2026-06-17T02:37:30.343220+00:00,e9d26b60-6d6a-4535-923b-8e499fc1656a,2026-02-16T18:24:24.317750+00:00,assistant,file_00000000ba68722fa89340150d451997,file_00000000ba68722fa89340150d451997.dat,6939d6a0-c024-8333-bd11-7146ed4dfdba/audio/227fbe8c-a42a-461f-a92f-beea3c98628d.wav,,756078,content_asset_pointer,conversations-004(1).json
6a3299fd-99a4-83ea-bb01-5a1f8114c582,Branch · Local TAP Drive Setup,2026-06-17T12:58:40.631310+00:00,079f08f2-3262-46ae-a280-c1bc2357cd38,2026-05-05T01:56:11.966253+00:00,assistant,file_000000004e2471f6a2a54641762df8ec,file_000000004e2471f6a2a54641762df8ec.dat,Network chuck__OPENCLAW.txt,,,my_files,conversations-004(1).json
6a3299fd-99a4-83ea-bb01-5a1f8114c582,Branch · Local TAP Drive Setup,2026-06-17T12:58:40.631310+00:00,92887cf0-cbdf-4307-859a-56edcc611dbf,2026-05-05T10:05:43.128977+00:00,assistant,SMtMHZDAzQlG2wit,SMtMHZDAzQlG2wit.dat,Behave,,,content_reference,conversations-004(1).json
6a3299fd-99a4-83ea-bb01-5a1f8114c582,Branch · Local TAP Drive Setup,2026-06-17T12:58:40.631310+00:00,9dd2eacc-d524-4b9c-9b82-23b0ff06a7c2,2026-05-10T00:32:13.076000+00:00,user,file_0000000035b871f58c5e2ae586053dec,file_0000000035b871f58c5e2ae586053dec.dat,Pasted text.txt,,8577,local,conversations-004(1).json
6a3299fd-99a4-83ea-bb01-5a1f8114c582,Branch · Local TAP Drive Setup,2026-06-17T12:58:40.631310+00:00,fa216efe-03c2-4727-b3b5-4969bb9809f8,2026-05-10T00:32:14.947182+00:00,assistant,file_0000000035b871f58c5e2ae586053dec,file_0000000035b871f58c5e2ae586053dec.dat,Pasted text.txt,,,my_files,conversations-004(1).json
6a385d79-eed0-83ea-864e-68c14f8bdf9d,Server Performance Comparison,2026-06-21T21:56:17.669560+00:00,c4d391fc-878c-4daf-9902-2de260212fd0,2026-06-21T21:56:16.520773+00:00,user,file_00000000321871f5900459a6fca9b6fd,file_00000000321871f5900459a6fca9b6fd.dat,97D38CF8-8FCE-46E3-9B69-8EE294F0C728.jpeg,image/jpeg,533285,message_attachment,conversations-004(1).json
6a387924-2464-83ea-9f05-31a3c07a0988,Shirt Design Mockup,2026-06-21T23:53:06.609763+00:00,8f35a98e-dcd5-4f78-aeb6-6825709cbc0e,2026-06-21T23:53:05.603552+00:00,user,file_00000000589471f59bebd23c8a7d3a96,file_00000000589471f59bebd23c8a7d3a96.dat,23A0D86D-8E66-4B95-91A1-1B6083300D7B.jpeg,image/jpeg,416164,message_attachment,conversations-004(1).json
6a387924-2464-83ea-9f05-31a3c07a0988,Shirt Design Mockup,2026-06-21T23:53:06.609763+00:00,8f35a98e-dcd5-4f78-aeb6-6825709cbc0e,2026-06-21T23:53:05.603552+00:00,user,file_0000000040a871f59caa32ad6000ed30,file_0000000040a871f59caa32ad6000ed30.dat,09379A47-10DE-433A-9106-88D89BCD091A.jpeg,image/jpeg,479085,message_attachment,conversations-004(1).json
6a387a25-daac-83ea-8ebf-5a92ba84683d,3D Ankylosaurus Character Design,2026-06-21T23:58:29.420749+00:00,61783e9a-9ce1-4a46-8343-17a8f3cefc42,2026-06-22T00:22:24.944490+00:00,user,file_00000000317471f58961ebb2853fda47,file_00000000317471f58961ebb2853fda47.dat,DEA6913B-FC83-4563-82C9-15C2632D5D46.jpeg,image/jpeg,324294,message_attachment,conversations-004(1).json
6a3b265f-24e4-83ea-b6b3-82cc5ba5df0a,Scheduling Next Week,2026-06-24T00:36:11.251293+00:00,2129fa74-8a37-4595-b69e-fe40b6b428ab,2026-07-01T15:55:56.453313+00:00,assistant,0b0,0b0.dat,Maudslay State Park,,,content_reference,conversations-004(1).json
6a3b265f-24e4-83ea-b6b3-82cc5ba5df0a,Scheduling Next Week,2026-06-24T00:36:11.251293+00:00,2129fa74-8a37-4595-b69e-fe40b6b428ab,2026-07-01T15:55:56.453313+00:00,assistant,0b10,0b10.dat,Old Eastern Marsh Trail,,,content_reference,conversations-004(1).json
6a3b265f-24e4-83ea-b6b3-82cc5ba5df0a,Scheduling Next Week,2026-06-24T00:36:11.251293+00:00,d0ebec97-a978-4ebd-8b8f-8972f270c248,2026-07-01T20:01:39.358323+00:00,assistant,0b0,0b0.dat,Old Eastern Marsh Trail,,,content_reference,conversations-004(1).json
6a3b265f-24e4-83ea-b6b3-82cc5ba5df0a,Scheduling Next Week,2026-06-24T00:36:11.251293+00:00,d0ebec97-a978-4ebd-8b8f-8972f270c248,2026-07-01T20:01:39.358323+00:00,assistant,0b1,0b1.dat,Maudslay State Park,,,content_reference,conversations-004(1).json
6a3b265f-24e4-83ea-b6b3-82cc5ba5df0a,Scheduling Next Week,2026-06-24T00:36:11.251293+00:00,d0ebec97-a978-4ebd-8b8f-8972f270c248,2026-07-01T20:01:39.358323+00:00,assistant,0b17,0b17.dat,Waterfront Promenade Park,,,content_reference,conversations-004(1).json
6a3b265f-24e4-83ea-b6b3-82cc5ba5df0a,Scheduling Next Week,2026-06-24T00:36:11.251293+00:00,d0ebec97-a978-4ebd-8b8f-8972f270c248,2026-07-01T20:01:39.358323+00:00,assistant,0b11,0b11.dat,Newburyport Waterfront,,,content_reference,conversations-004(1).json
6a3b265f-24e4-83ea-b6b3-82cc5ba5df0a,Scheduling Next Week,2026-06-24T00:36:11.251293+00:00,f84f7ea5-ee61-439e-9572-d45ba4beaed7,2026-07-02T02:45:14.012998+00:00,user,file_00000000491871f7b74dcaf68d1a0af7,file_00000000491871f7b74dcaf68d1a0af7.dat,328B380B-0A5C-4DA2-861E-F6EB3B50DDE9.jpeg,image/jpeg,478941,message_attachment,conversations-004(1).json
6a3b29b7-91b8-83ea-ab02-7805049a54de,3D Model Creation Prompt,2026-06-24T00:50:02.325853+00:00,1014f3a7-ae23-4f6f-911d-b55ff2b8e311,2026-06-24T10:36:44.235000+00:00,user,file_0000000035d4722fad8945010ea75a73,file_0000000035d4722fad8945010ea75a73.dat,Dino-purpose fix-2.png,image/png,310704,local,conversations-004(1).json
6a3b29b7-91b8-83ea-ab02-7805049a54de,3D Model Creation Prompt,2026-06-24T00:50:02.325853+00:00,1014f3a7-ae23-4f6f-911d-b55ff2b8e311,2026-06-24T10:36:44.235000+00:00,user,file_00000000168c722fabb82d2359365296,file_00000000168c722fabb82d2359365296.dat,Dino-purpose fix-reference.png,image/png,67003,local,conversations-004(1).json
6a3b29b7-91b8-83ea-ab02-7805049a54de,3D Model Creation Prompt,2026-06-24T00:50:02.325853+00:00,1c712d66-13f5-413a-a03e-5299bd0e796d,2026-06-24T21:46:45.594000+00:00,user,file_000000001874722f898fd6af96cad1b2,file_000000001874722f898fd6af96cad1b2.dat,b8996fac-765a-4963-8597-9966eaf84129.png,image/png,521402,local,conversations-004(1).json
6a3b29b7-91b8-83ea-ab02-7805049a54de,3D Model Creation Prompt,2026-06-24T00:50:02.325853+00:00,1fea5488-a464-4e3f-9490-9be105e076be,2026-06-24T00:50:01.254028+00:00,user,file_00000000d2f871f5afb4d4dd9075f63d,file_00000000d2f871f5afb4d4dd9075f63d.dat,9ED63C60-981C-4734-BCB1-51FF41DD502B.png,image/png,486797,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,031a9af0-e245-4327-9baf-a6bfabe641d6,2026-06-17T22:57:43.980899+00:00,user,file_00000000aa1c71f58320f5a6dc268cbd,file_00000000aa1c71f58320f5a6dc268cbd.dat,IMG_C39146D2-EE2B-40AB-AD10-62A84381E62B.jpeg,image/jpeg,682707,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,03b9185c-2200-49b4-a94e-0b5203bd0101,2026-06-21T03:23:24.249000+00:00,user,file_00000000dc00722fa606abdc001d8cb7,file_00000000dc00722fa606abdc001d8cb7.dat,26b25454-7625-4fae-b183-6286efc80852.csv,text/csv,255580,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,03b9185c-2200-49b4-a94e-0b5203bd0101,2026-06-21T03:23:24.249000+00:00,user,file_000000009dd8722fa647ff153e79540a,file_000000009dd8722fa647ff153e79540a.dat,IL2-WW1-ultra 115Rende-pre-2,,212,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,03b9185c-2200-49b4-a94e-0b5203bd0101,2026-06-21T03:23:24.249000+00:00,user,file_000000002734722fab6f21eb0b89328f,file_000000002734722fab6f21eb0b89328f.dat,IL2-WW1-ultra 115Render.csv,text/csv,131898,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,03fadb17-584a-407b-bd71-331b035057d9,2026-05-31T23:07:03.556997+00:00,user,file_000000008b3c720cbe7d266b5a312e2e,file_000000008b3c720cbe7d266b5a312e2e.dat,83F62FE6-9C3D-45AF-9B2A-91151C742EC8.jpeg,image/jpeg,446690,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,03fadb17-584a-407b-bd71-331b035057d9,2026-05-31T23:07:03.556997+00:00,user,file_00000000e50071f791fc82f0ddf7c99a,file_00000000e50071f791fc82f0ddf7c99a.dat,EB7EE207-BE9E-4C6D-AB8D-8AAFEAE708ED.jpeg,image/jpeg,410669,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,1133081f-a54d-41d7-b96f-cbb0e45d0930,2026-06-21T19:13:26.189000+00:00,user,file_0000000008c071f792e9b77b52c6a933,file_0000000008c071f792e9b77b52c6a933.dat,pmcap-vrserver.exe-260621-133456.csv,text/csv,1119,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,2394fcf6-db8f-467a-8479-7d61789d704b,2026-06-23T04:39:15.115000+00:00,user,file_000000003a0071f78ce706c5785a0a35,file_000000003a0071f78ce706c5785a0a35.dat,il2-potato.csv,text/csv,1119,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,2394fcf6-db8f-467a-8479-7d61789d704b,2026-06-23T04:39:15.115000+00:00,user,file_000000008d38722f9135e01ab659dcf6,file_000000008d38722f9135e01ab659dcf6.dat,il2-potato-1.csv,text/csv,161,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,2ffa176e-790e-455f-bd96-b3fbe14055f7,2026-06-17T20:51:19.220547+00:00,user,file_00000000261471f59b02f0c89a8d05f8,file_00000000261471f59b02f0c89a8d05f8.dat,8C3C1C5B-D675-4D4E-8569-B745F93AB13E.jpeg,image/png,128600,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,2ffa176e-790e-455f-bd96-b3fbe14055f7,2026-06-17T20:51:19.220547+00:00,user,file_000000007b18722fbca6d9ef336d4df5,file_000000007b18722fbca6d9ef336d4df5.dat,67D78784-28EC-443C-B1D6-5DCE46AC3E94.jpeg,image/png,131886,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,2ffa176e-790e-455f-bd96-b3fbe14055f7,2026-06-17T20:51:19.220547+00:00,user,file_00000000d5f471f5ad039fdf129400be,file_00000000d5f471f5ad039fdf129400be.dat,C18F6B1D-7DC9-496D-AF1A-0C7C311DABED.jpeg,image/png,157806,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,2ffa176e-790e-455f-bd96-b3fbe14055f7,2026-06-17T20:51:19.220547+00:00,user,file_0000000056bc722fb32a90fa040d9b72,file_0000000056bc722fb32a90fa040d9b72.dat,F5B08C68-DD36-4B04-90B0-26DF54FBC78D.jpeg,image/png,155695,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,34d5b40b-35fe-4e34-b9fd-5e67f2870bde,2026-06-17T23:00:14.718871+00:00,user,file_000000004620720cac8041e84e4c047f,file_000000004620720cac8041e84e4c047f.dat,IMG_1CE5F0E8-CDF8-46D0-B646-361E35C950A7.jpeg,image/jpeg,632000,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,38a33fb8-f3f7-4adf-938d-545c1c6f5e21,2026-06-22T03:28:56.217000+00:00,user,file_00000000153071f5b18d06872ea643d2,file_00000000153071f5b18d06872ea643d2.dat,pmcap-DCS.exe-260621-152849.csv,text/csv,6339613,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,57431f13-2a44-4440-9c71-c0f6ccd42397,2026-06-16T22:01:41.524000+00:00,user,file_00000000e02871f7b316f0828c8866d1,file_00000000e02871f7b316f0828c8866d1.dat,35b272bc-3619-4854-885b-2daea05256b4.png,image/png,69045,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,57f5d8d3-0bc1-490f-a251-7ac22a68fdd0,2026-06-21T19:14:14.348000+00:00,user,file_000000002464722fbefa33a4f4d7c60b,file_000000002464722fbefa33a4f4d7c60b.dat,pmcap-Il-2.exe-260621-134903.csv,text/csv,603812,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,60ce0c64-1e76-4bb4-8de4-1d4689f5270c,2026-06-21T02:31:04.498000+00:00,user,file_00000000025c722f8f8605e05b0be1cb,file_00000000025c722f8f8605e05b0be1cb.dat,5f519cec-f9cb-42f7-aa37-0adf7c926a25.png,image/png,76654,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,691d1fcf-bdae-4099-aab8-1e7c9e1ba084,2026-06-17T20:45:30.061325+00:00,user,file_000000005c58722f9dd0ff6d79bcd974,file_000000005c58722f9dd0ff6d79bcd974.dat,E22BF7A4-2718-4888-A371-97A73B367031.jpeg,image/jpeg,197597,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,691d1fcf-bdae-4099-aab8-1e7c9e1ba084,2026-06-17T20:45:30.061325+00:00,user,file_000000002108722f887683cc32585678,file_000000002108722f887683cc32585678.dat,C493D2AE-70CA-4422-9725-483FDF9D014F.jpeg,image/jpeg,318327,message_attachment,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,7a51bd44-43ca-4628-a212-27d5d3b3ea80,2026-06-21T19:11:35.076000+00:00,user,file_00000000c1d0722f8c4bee826e124c95,file_00000000c1d0722f8c4bee826e124c95.dat,pmcap-vrserver.exe-260621-133456.csv,text/csv,1119,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,7a51bd44-43ca-4628-a212-27d5d3b3ea80,2026-06-21T19:11:35.076000+00:00,user,file_000000002d70722fb4044e4c1ee690d9,file_000000002d70722fb4044e4c1ee690d9.dat,pmcap-vrserver.exe-260621-133456-stats.csv,text/csv,161,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,9395f9da-3525-482f-9e4a-2ea6aa99117e,2026-06-21T19:13:55.780000+00:00,user,file_00000000160871f79a716ce8e58a1e1a,file_00000000160871f79a716ce8e58a1e1a.dat,pmcap-Il-2.exe-260621-133604-stats.csv,text/csv,212,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,a9e20bcd-03f3-49c3-b2a9-59e66e98f39e,2026-06-22T03:20:05.131000+00:00,user,file_0000000043cc720cbedd4c8ccb3773b6,file_0000000043cc720cbedd4c8ccb3773b6.dat,pmcap-DCS.exe-260621-154228.csv,text/csv,7122270,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,c8231e07-d01e-4978-8697-ab1b010eb283,2026-06-21T03:27:23.689000+00:00,user,file_000000004978722fb26a0fd865b981e3,file_000000004978722fb26a0fd865b981e3.dat,4c96cafd-b2e0-43f4-812f-9db9f317b34d.csv,text/csv,859494,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,c8231e07-d01e-4978-8697-ab1b010eb283,2026-06-21T03:27:23.689000+00:00,user,file_00000000ab18722fb4c7939fb8231e4b,file_00000000ab18722fb4c7939fb8231e4b.dat,IL2-WW1-ultra 115Rende-01.csv,text/csv,859494,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,c8231e07-d01e-4978-8697-ab1b010eb283,2026-06-21T03:27:23.689000+00:00,user,file_00000000841c722facb7361f0446ba63,file_00000000841c722facb7361f0446ba63.dat,IL2-WW1-ultra 115Rende-pre-1.csv,text/csv,216,local,conversations-004(1).json
6a3c66c1-d5c0-83ea-a033-4a87c5ae30f0,Branch · Optmizing,2026-06-24T23:22:44.610910+00:00,e8fc07b3-607f-4264-8170-93652c825d7a,2026-06-23T04:39:55.411000+00:00,user,file_000000003f6471f5a5a3cf0344458e76,file_000000003f6471f5a5a3cf0344458e76.dat,il2-potato.csv,text/csv,1119,local,conversations-004(1).json
6a3c8530-21a8-83ea-984c-682190344741,VR Co-Space Anchor Ideas,2026-06-25T01:35:46.383449+00:00,b98a38b1-c971-4fa2-84ac-94181913c90b,2026-06-28T13:23:20.761000+00:00,user,file_00000000aef8720cb96bc38f26323aa0,file_00000000aef8720cb96bc38f26323aa0.dat,a2bde828-53f3-4030-a58f-d4f717a9d23d.png,image/png,232003,local,conversations-004(1).json
6a3e7507-949c-83ea-956c-2b0ec16c2208,Humorous Coworker Response,2026-06-26T12:50:02.651749+00:00,b48887a1-2a6f-4d15-9777-6c81f2f213ac,2026-06-26T12:50:02.442591+00:00,assistant,file_000000008a30720c84f6eac38909363a,file_000000008a30720c84f6eac38909363a.dat,README.txt,,,my_files,conversations-004(1).json
6a3f0c72-7948-83ea-961f-62c39dc065bb,Funny Meme Creation,2026-06-26T23:34:35.852680+00:00,105e6bc9-0336-4225-8de2-12d549e3492d,2026-06-27T12:38:38.964453+00:00,user,file_000000004018722f92842e50b8f756e5,file_000000004018722f92842e50b8f756e5.dat,A7ADFF8C-A285-46EB-9D7B-63E36616806E.jpeg,image/jpeg,857920,message_attachment,conversations-004(1).json
6a3f0c72-7948-83ea-961f-62c39dc065bb,Funny Meme Creation,2026-06-26T23:34:35.852680+00:00,146d2cbd-5bed-4000-b66f-46ad5e415241,2026-06-26T23:46:32.671001+00:00,user,file_00000000ec5871f693eab45ac42fee5e,file_00000000ec5871f693eab45ac42fee5e.dat,5C253DDD-4101-4E14-95EA-B267E44CC5C7.jpeg,image/jpeg,1002654,message_attachment,conversations-004(1).json
6a3f0c72-7948-83ea-961f-62c39dc065bb,Funny Meme Creation,2026-06-26T23:34:35.852680+00:00,146d2cbd-5bed-4000-b66f-46ad5e415241,2026-06-26T23:46:32.671001+00:00,user,file_000000000f6471f693ffddad852a27dd,file_000000000f6471f693ffddad852a27dd.dat,98C64DCF-F989-457B-A730-758190B7EDF3.jpeg,image/png,624802,message_attachment,conversations-004(1).json
6a3f0c72-7948-83ea-961f-62c39dc065bb,Funny Meme Creation,2026-06-26T23:34:35.852680+00:00,2e15a897-cdd5-4cb8-b7d4-657dc38524d1,2026-06-26T23:49:59.076606+00:00,user,file_00000000b39471f686dc4ce3a8608173,file_00000000b39471f686dc4ce3a8608173.dat,BA79F15D-DC56-4E73-B76C-C3BC6678D2E2.jpeg,image/jpeg,1002654,message_attachment,conversations-004(1).json
6a3f0c72-7948-83ea-961f-62c39dc065bb,Funny Meme Creation,2026-06-26T23:34:35.852680+00:00,e4aa3004-53f3-4d2e-a619-ba54a017c2fa,2026-06-26T23:50:14.901755+00:00,user,file_0000000006fc71f6ad2ce578bce09f6b,file_0000000006fc71f6ad2ce578bce09f6b.dat,460BD3B7-21CB-4DD4-83A5-A811DC2CEF88.jpeg,image/png,624802,message_attachment,conversations-004(1).json
6a3f0c72-7948-83ea-961f-62c39dc065bb,Funny Meme Creation,2026-06-26T23:34:35.852680+00:00,f4618493-07d6-44db-8cab-81ebf02e22d3,2026-06-26T23:34:35.062424+00:00,user,file_00000000bbdc71f6887600689e7f4afa,file_00000000bbdc71f6887600689e7f4afa.dat,CEE81C90-9280-4FA9-88D3-8BF137F6B44F.jpeg,image/jpeg,72084,message_attachment,conversations-004(1).json
6a3fc4e4-6a60-83ea-9115-f2400b13e124,WeaselNet Logo Concepts,2026-06-27T12:41:32.509695+00:00,37b57de6-9fda-46ef-bce3-cb30d18892b1,2026-06-27T12:41:31.369979+00:00,user,file_000000005310722faf968a6e5400181c,file_000000005310722faf968a6e5400181c.dat,36186F3E-9078-4DBC-876F-575BA02650DB.jpeg,image/jpeg,857920,message_attachment,conversations-004(1).json
6a3fc4e4-6a60-83ea-9115-f2400b13e124,WeaselNet Logo Concepts,2026-06-27T12:41:32.509695+00:00,4982e7bc-77d2-4047-a5ef-ba8465d94d92,2026-07-05T02:21:05.741000+00:00,user,file_000000006ecc720c8ed6d2ca5344f06a,file_000000006ecc720c8ed6d2ca5344f06a.dat,Historical Archive 0001.md,,342,local,conversations-004(1).json
6a3fc4e4-6a60-83ea-9115-f2400b13e124,WeaselNet Logo Concepts,2026-06-27T12:41:32.509695+00:00,7686269c-d384-4c84-a0d4-3fd63c800e3b,2026-07-05T02:21:06.333258+00:00,assistant,file_000000006ecc720c8ed6d2ca5344f06a,file_000000006ecc720c8ed6d2ca5344f06a.dat,Historical Archive 0001.md,,,my_files,conversations-004(1).json
6a3fc4e4-6a60-83ea-9115-f2400b13e124,WeaselNet Logo Concepts,2026-06-27T12:41:32.509695+00:00,fc488bcb-5782-4612-9f2a-a4692bec68bc,2026-07-06T01:10:58.774370+00:00,assistant,yvgMOAT0aT1ON3SI,yvgMOAT0aT1ON3SI.dat,Helmuth von Moltke the Elder,,,content_reference,conversations-004(1).json
